nID;nID_Subject;nID_SubjectContactType;sValue
4315;2351;0;7447776
4316;2352;0;7447865
4317;2353;0;7448257
4318;2354;0;7448257
4319;2355;0;7448257
4320;2356;0;7448257
4321;2357;0;7448290
4322;2358;0;7448290
4323;2359;0;7448463
4324;2360;0;7448463
4325;2361;0;7448650
4326;2362;0;7448656
4327;2363;0;7448657
4328;2364;0;7448658
4329;2365;0;7448675
4330;2366;0;7448678
4331;2367;0;7448778
4332;2368;0;7448851
4333;2369;0;7448867
4334;2370;0;7450996
4335;2371;0;7451160
4336;2372;0;7451160
4337;2373;0;7451246
4338;2374;0;7451312
4339;2375;0;7451399
4340;2376;0;7451399
4341;2377;0;7451522
4342;2378;0;7451522
4343;2379;0;7451649
4344;2380;0;7451649
4345;2381;0;7452458
4346;2382;0;7452516
4347;2383;0;7452516
4348;2384;0;7452516
4349;2385;0;7452516
4350;2386;0;7452529
4351;2387;0;7452669
4352;2388;0;7452669
4353;2389;0;7452669
4354;2390;0;7452669
4355;2391;0;7452669
4356;2392;0;7453440
4357;2393;0;7453526
4358;2394;0;7453526
4359;2395;0;7453547
4360;2396;0;7453547
4361;2397;0;7454069
4362;2398;0;7454214
4363;2399;0;7454351
4364;2400;0;7454423
4365;2401;0;7454469
4366;2402;0;7454469
4367;2403;0;7454469
4368;2404;0;7454469
4369;2405;0;7454471
4370;2406;0;7454668
4371;2407;0;7454668
4372;2408;0;7455011
4373;2409;0;7455021
4374;2410;0;7455021
4375;2411;0;7455021
4376;2412;0;7455021
4377;2413;0;7455021
4378;2414;0;7455067
4379;2415;0;7455501,7455537
4380;2416;0;7455521
4381;2417;0;7455521
4382;2418;0;7455522
4383;2419;0;7455522
4384;2420;0;7455525
4385;2421;0;7455525
4386;2422;0;7455525
4387;2423;0;7455525
4388;2424;0;7455528
4389;2425;0;7455535
4390;2426;0;7455535
4391;2427;0;7455542
4392;2428;0;7455555
4393;2429;0;7455658
4394;2430;0;7455662
4395;2431;0;7455663
4396;2432;0;7455673
4397;2433;0;7455673
4398;2434;0;7456282
4399;2435;0;7457151
4400;2436;0;7457151
4401;2437;0;7457444
4402;2438;0;7457480
4403;2439;0;7457480
4404;2440;0;7457480
4405;2441;0;7457550
4406;2442;0;7457666
4407;2443;0;7457676,7450396
4408;2444;0;7466282
4409;2445;0;7467290
4410;2446;0;7477290
4411;2447;0;7494186
4412;2448;0;7494187
4413;2449;0;7494663
4414;2450;0;7496766
4415;2451;0;7496766
4416;2452;0;7496915
4417;2453;0;7496915
4418;2454;0;7496915
4419;2455;0;7496980
4420;2456;0;7497109,7496915
4421;2457;0;7497137
4422;2458;0;7535857
4423;2459;0;7535865
4424;2460;0;7569951
4425;2461;0;7569951
4426;2462;0;7569951
4427;2463;0;7605130,760513
4428;2464;0;7657379
4429;2465;0;7670227
4430;2466;0;7672439
4431;2467;0;7672439
4432;2468;0;7700151
4433;2469;0;7700152
4434;2470;0;7700630
4435;2471;0;7700631
4436;2472;0;7700820
4437;2473;0;7700881
4438;2474;0;7700881,770087
4439;2475;0;7702246
4440;2476;0;7703300
4441;2477;0;7717853
4442;2478;0;7723064
4443;2479;0;7754933
4444;2480;0;7769811
4445;2481;0;7780416
4446;2482;0;7780416
4447;2483;0;7780417
4448;2484;0;7780454
4449;2485;0;7780454
4450;2486;0;7780454
4451;2487;0;7781202
4452;2488;0;7781203
4453;2489;0;7781205
4454;2490;0;7781205
4455;2491;0;7781205
4456;2492;0;7781205
4457;2493;0;7781205
4458;2494;0;7781211
4459;2495;0;7781211
4460;2496;0;7781211
4461;2497;0;7781211
4462;2498;0;7781213
4463;2499;0;7781214
4464;2500;0;7781215
4465;2501;0;7781215
4466;2502;0;7781215
4467;2503;0;7781216
4468;2504;0;7781216
4469;2505;0;7781216
4470;2506;0;7781217
4471;2507;0;7781218
4472;2508;0;7781218
4473;2509;0;7781219
4474;2510;0;7781219
4475;2511;0;7781219
4476;2512;0;7781219
4477;2513;0;7782790
4478;2514;0;7782790
4479;2515;0;7783046
4480;2516;0;7784203
4481;2517;0;7784203
4482;2518;0;7785734
4483;2519;0;7786308
4484;2520;0;7786308
4485;2521;0;7786309
4486;2522;0;7786315
4487;2523;0;7786315
4488;2524;0;7786315
4489;2525;0;7787006
4490;2526;0;7856870
4491;2527;0;7857494
4492;2528;0;7857507
4493;2529;0;7879682,7268681
4494;2530;0;7909513
4495;2531;0;7911646
4496;2532;0;7921719
4497;2533;0;
4498;2534;0;
4499;2535;0;
4500;2536;0;
4501;2537;0;
4502;2538;0;
4503;2539;0;
4504;2540;0;
4505;2541;0;
4506;2542;0;
4507;2543;0;
4508;2544;0;
4509;2545;0;
4510;2546;0;
4511;2547;0;
4512;2548;0;
4513;2549;0;
4514;2550;0;
4515;2551;0;
4516;2552;0;
4517;2553;0;
4518;2554;0;
4519;2555;0;
4520;2556;0;
4521;2557;0;
4522;2558;0;
4523;2559;0;
4524;2560;0;
4525;2561;0;
4526;2562;0;
4527;2563;0;
4528;2564;0;
4529;2565;0;
4530;2566;0;
4531;2567;0;
4532;2568;0;
4533;2569;0;
4534;2570;0;
4535;2571;0;
4536;2572;0;
4537;2573;0;
4538;2574;0;
4539;2575;0;
4540;2576;0;
4541;2577;0;
4542;2578;0;
4543;2579;0;
4544;2580;0;
4545;2581;0;
4546;2582;0;
4547;2583;0;
4548;2584;0;
4549;2585;0;
4550;2586;0;
4551;2587;0;
4552;2588;0;
4553;2589;0;
4554;2590;0;
4555;2591;0;
4556;2592;0;
4557;2593;0;
4558;2594;0;
4559;2595;0;
4560;2596;0;
4561;2597;0;
4562;2598;0;
4563;2599;0;
4564;2600;0;
4565;2601;0;
4566;2602;0;
4567;2603;0;
4568;2604;0;
4569;2605;0;
4570;2606;0;
4571;2607;0;
4572;2608;0;
4573;2609;0;
4574;2610;0;
4575;2611;0;
4576;2612;0;
4577;2613;0;
4578;2614;0;
4579;2615;0;
4580;2616;0;
4581;2617;0;
4582;2618;0;
4583;2619;0;
4584;2620;0;
4585;2621;0;
4586;2622;0;
4587;2623;0;
4588;2624;0;
4589;2625;0;
4590;2626;0;
4591;2627;0;
4592;2628;0;
4593;2629;0;
4594;2630;0;
4595;2631;0;
4596;2632;0;
4597;2633;0;
4598;2634;0;
4599;2635;0;
4600;2636;0;
4601;2637;0;
4602;2638;0;
4603;2639;0;
4604;2640;0;
4605;2641;0;
4606;2642;0;
4607;2643;0;
4608;2644;0;
4609;2645;0;
4610;2646;0;
4611;2647;0;
4612;2648;0;
4613;2649;0;
4614;2650;0;
4615;2651;0;
4616;2652;0;
4617;2653;0;
4618;2654;0;
4619;2655;0;
4620;2656;0;
4621;2657;0;
4622;2658;0;
4623;2659;0;
4624;2660;0;
4625;2661;0;
4626;2662;0;
4627;2663;0;
4628;2664;0;
4629;95;4;EO130384GDA
4630;2666;0;(056)23-91-94
4631;2666;1;and1205@ua.fm
4632;2667;0;097-507-00-28
4633;2668;0;(056)763-18-16
4634;2668;1;upszn1241@ukr.net
4635;2669;0;096-9207362
4636;2670;0;(056)377-04-61
4637;2670;1;utszn1201@ukrpost.ua
4638;2671;0;097-4997881
4639;2672;0;(056)760-24-98
4640;2672;1;1239indust@ukr.net
4641;2673;0;097-592-53-98
4642;2674;0;(056)770-65-54
4643;2674;1;upczn@i.ua
4644;2675;0;097-669-05-12
4645;2676;0;(056)7852490
4646;2676;1;kr_upszn@ua.fm
4647;2677;0;(067)5805830
4648;2678;1;velikay1204@gmail.com
4649;2679;0;097-0028643
4650;2680;0;(056)728-21-85
4651;2680;1;1243samara@ukr.net
4652;2681;0;067-1568632
